fold_id,image_id,crop_path,dataset_split,crop_label,prediction,error_type,probability_dirty_positive,selected_threshold,threshold_margin,grayscale_mean,grayscale_std,grayscale_p05,grayscale_p95,hsv_saturation_mean,hsv_value_mean,laplacian_variance,edge_pixel_fraction,selected_for_contact_sheet,contact_sheet_path
2,2,dirty_positive/dirty_2_67.jpg,train,dirty_positive,dirty_positive,true_positive,0.98269548,0.75,0.23269548,0.51691103,0.04936845,0.44705883,0.60392159,0.28535122,0.55938739,0.00126779,0.32492065,false,
2,2,dirty_positive/dirty_2_68.jpg,train,dirty_positive,dirty_positive,true_positive,0.84624158,0.75,0.09624158,0.60562670,0.09490121,0.49019608,0.78823531,0.21790116,0.63940328,0.00170358,0.47593689,false,
2,2,dirty_positive/dirty_2_69.jpg,train,dirty_positive,dirty_positive,true_positive,0.92908860,0.75,0.17908860,0.51329887,0.04896794,0.44705883,0.60000002,0.28685004,0.55586362,0.00130102,0.32646179,false,
2,2,dirty_positive/dirty_2_70.jpg,train,dirty_positive,dirty_positive,true_positive,0.85945031,0.75,0.10945031,0.52124381,0.07476739,0.44313726,0.68627453,0.27833366,0.56273937,0.00134216,0.34609985,false,
2,2,dirty_positive/dirty_2_71.jpg,train,dirty_positive,dirty_positive,true_positive,0.96677601,0.75,0.21677601,0.53366435,0.05693747,0.46274510,0.64313728,0.27594095,0.57520413,0.00132087,0.35131836,false,
2,2,dirty_positive/dirty_2_72.jpg,train,dirty_positive,dirty_positive,true_positive,0.96899378,0.75,0.21899378,0.51974785,0.05576831,0.44705883,0.61176473,0.28706157,0.56274772,0.00134731,0.33801270,false,
2,2,dirty_positive/dirty_2_73.jpg,train,dirty_positive,dirty_positive,true_positive,0.91610063,0.75,0.16610063,0.55883050,0.07650859,0.47058824,0.71764708,0.25450632,0.59734821,0.00146185,0.39500427,false,
2,2,dirty_positive/dirty_2_74.jpg,train,dirty_positive,dirty_positive,true_positive,0.89426711,0.75,0.14426711,0.55714303,0.07208215,0.47450981,0.70588237,0.25924480,0.59663570,0.00137130,0.38838196,false,
2,2,dirty_positive/dirty_2_75.jpg,train,dirty_positive,dirty_positive,true_positive,0.96352718,0.75,0.21352718,0.55409670,0.07467270,0.46666667,0.70196080,0.25437826,0.59246302,0.00162147,0.40037537,false,
2,2,dirty_positive/dirty_2_76.jpg,train,dirty_positive,dirty_positive,true_positive,0.80521736,0.75,0.05521736,0.55848730,0.07355910,0.47450981,0.71372551,0.25730383,0.59753305,0.00139490,0.39050293,false,
2,2,dirty_positive/dirty_2_77.jpg,train,dirty_positive,dirty_positive,true_positive,0.96429067,0.75,0.21429067,0.62586021,0.09915706,0.50588238,0.82352942,0.18887946,0.65529543,0.00263879,0.55720520,false,
2,2,dirty_positive/dirty_2_78.jpg,train,dirty_positive,clean_negative,false_negative,0.70220460,0.75,0.04779540,0.59432608,0.09482616,0.48627451,0.78823531,0.21801753,0.62782753,0.00201687,0.49130249,false,
2,2,dirty_positive/dirty_2_79.jpg,train,dirty_positive,dirty_positive,true_positive,0.96749440,0.75,0.21749440,0.64791524,0.09040586,0.52941179,0.82745099,0.15899616,0.67318904,0.00300980,0.58901978,false,
2,2,dirty_positive/dirty_2_80.jpg,train,dirty_positive,dirty_positive,true_positive,0.97148622,0.75,0.22148622,0.65447986,0.09869936,0.52941179,0.84705883,0.16263039,0.68018675,0.00303730,0.58892822,false,
2,2,dirty_positive/dirty_2_81.jpg,train,dirty_positive,dirty_positive,true_positive,0.85577235,0.75,0.10577235,0.50578266,0.05706341,0.43921569,0.61568630,0.27337408,0.54523063,0.00149702,0.33325195,false,
2,2,dirty_positive/dirty_2_82.jpg,train,dirty_positive,dirty_positive,true_positive,0.92188476,0.75,0.17188476,0.50521964,0.05932096,0.43529412,0.60784316,0.27948940,0.54594862,0.00134279,0.32209778,false,
2,2,dirty_positive/dirty_2_83.jpg,train,dirty_positive,dirty_positive,true_positive,0.96330024,0.75,0.21330024,0.50686634,0.04975016,0.43921569,0.59607846,0.28388673,0.54856694,0.00146578,0.32489014,false,
2,2,dirty_positive/dirty_2_84.jpg,train,dirty_positive,dirty_positive,true_positive,0.95026883,0.75,0.20026883,0.50602579,0.05760335,0.43921569,0.61960787,0.27144748,0.54507077,0.00149046,0.33352661,false,
2,2,dirty_positive/dirty_2_85.jpg,train,dirty_positive,dirty_positive,true_positive,0.97015599,0.75,0.22015599,0.66895455,0.08517372,0.54901963,0.82745099,0.12908189,0.68934298,0.00313739,0.58462524,false,
2,2,dirty_positive/dirty_2_86.jpg,train,dirty_positive,dirty_positive,true_positive,0.96526972,0.75,0.21526972,0.66503656,0.08582304,0.53725493,0.81960785,0.13081995,0.68562758,0.00304205,0.57672119,false,
2,2,dirty_positive/dirty_2_87.jpg,train,dirty_positive,dirty_positive,true_positive,0.87629405,0.75,0.12629405,0.67054015,0.08507294,0.54901963,0.82352942,0.12681270,0.69064015,0.00318107,0.57844543,false,
2,2,dirty_positive/dirty_2_88.jpg,train,dirty_positive,dirty_positive,true_positive,0.98631809,0.75,0.23631809,0.64984900,0.08683081,0.53333336,0.81568629,0.15106058,0.67370296,0.00295419,0.59355164,false,
2,2,dirty_positive/dirty_2_89.jpg,train,dirty_positive,dirty_positive,true_positive,0.98200066,0.75,0.23200066,0.52584565,0.05736217,0.45490196,0.63137257,0.27386642,0.56642056,0.00148357,0.34680176,false,
2,2,dirty_positive/dirty_2_90.jpg,train,dirty_positive,dirty_positive,true_positive,0.96208783,0.75,0.21208783,0.56579596,0.08301822,0.47058824,0.74117649,0.24906485,0.60361457,0.00153319,0.41282654,false,
2,2,dirty_positive/dirty_2_91.jpg,train,dirty_positive,dirty_positive,true_positive,0.98007431,0.75,0.23007431,0.51117909,0.04966890,0.44705883,0.60000002,0.27913237,0.55200052,0.00153512,0.32958984,false,
2,2,dirty_positive/dirty_2_92.jpg,train,dirty_positive,dirty_positive,true_positive,0.85939826,0.75,0.10939826,0.57182503,0.08494721,0.47843137,0.75294119,0.24685515,0.60941124,0.00151426,0.41452026,false,
2,2,dirty_positive/dirty_2_93.jpg,train,dirty_positive,dirty_positive,true_positive,0.95921730,0.75,0.20921730,0.50918752,0.06313390,0.43921569,0.63529414,0.26095420,0.54639137,0.00156376,0.35162354,false,
2,2,dirty_positive/dirty_2_94.jpg,train,dirty_positive,clean_negative,false_negative,0.64555094,0.75,0.10444906,0.51976347,0.07771899,0.43529412,0.68627453,0.25401080,0.55627036,0.00136251,0.35997009,false,
2,2,dirty_positive/dirty_2_95.jpg,train,dirty_positive,dirty_positive,true_positive,0.80697792,0.75,0.05697792,0.51108289,0.06675085,0.43529412,0.64313728,0.26245058,0.54876876,0.00144205,0.35166931,false,
2,2,dirty_positive/dirty_2_96.jpg,train,dirty_positive,clean_negative,false_negative,0.73863517,0.75,0.01136483,0.53559178,0.08263708,0.43921569,0.69803923,0.23286158,0.56894672,0.00149748,0.40550232,false,
2,2,dirty_positive/dirty_2_97.jpg,train,dirty_positive,dirty_positive,true_positive,0.97128904,0.75,0.22128904,0.51245725,0.05510732,0.44705883,0.60784316,0.26792148,0.55084127,0.00208378,0.36006165,false,
2,2,dirty_positive/dirty_2_98.jpg,train,dirty_positive,dirty_positive,true_positive,0.94007038,0.75,0.19007038,0.52998489,0.06056330,0.45882353,0.64705884,0.26785213,0.56940007,0.00173623,0.36654663,false,
2,2,dirty_positive/dirty_2_99.jpg,train,dirty_positive,dirty_positive,true_positive,0.94469233,0.75,0.19469233,0.52053249,0.05596462,0.45490196,0.62745100,0.27366933,0.56041718,0.00184150,0.35116577,false,
2,2,dirty_positive/dirty_2_100.jpg,train,dirty_positive,dirty_positive,true_positive,0.97045338,0.75,0.22045338,0.52370358,0.06208422,0.45098040,0.64313728,0.25893322,0.56104934,0.00234478,0.38108826,false,
2,2,dirty_positive/dirty_2_101.jpg,train,dirty_positive,dirty_positive,true_positive,0.98192294,0.75,0.23192294,0.55438423,0.07577354,0.45098040,0.68627453,0.23612565,0.59035945,0.00110125,0.37637329,false,
2,2,dirty_positive/dirty_2_102.jpg,train,dirty_positive,dirty_positive,true_positive,0.95395616,0.75,0.20395616,0.55927753,0.08095015,0.45098040,0.70588237,0.23090631,0.59456885,0.00148410,0.42832947,false,
2,2,dirty_positive/dirty_2_103.jpg,train,dirty_positive,dirty_positive,true_positive,0.96027229,0.75,0.21027229,0.55972219,0.08440620,0.43921569,0.70588237,0.22272950,0.59306246,0.00106678,0.39277649,false,
2,2,dirty_positive/dirty_2_104.jpg,train,dirty_positive,dirty_positive,true_positive,0.97363995,0.75,0.22363995,0.55364788,0.07664666,0.45098040,0.69411767,0.23905055,0.59022510,0.00127152,0.39564514,false,
2,2,dirty_positive/dirty_2_105.jpg,train,dirty_positive,dirty_positive,true_positive,0.87747398,0.75,0.12747398,0.61540067,0.09017870,0.50588238,0.80000001,0.16640560,0.64110208,0.00441536,0.59245300,false,
2,2,dirty_positive/dirty_2_106.jpg,train,dirty_positive,dirty_positive,true_positive,0.85666294,0.75,0.10666294,0.64851415,0.10021152,0.51764709,0.84313726,0.13504939,0.66966599,0.00487149,0.61814880,false,
2,2,dirty_positive/dirty_2_107.jpg,train,dirty_positive,dirty_positive,true_positive,0.78288001,0.75,0.03288001,0.62135112,0.09070089,0.50980395,0.80392158,0.16109338,0.64628202,0.00437036,0.59448242,false,
2,2,dirty_positive/dirty_2_108.jpg,train,dirty_positive,dirty_positive,true_positive,0.88781706,0.75,0.13781706,0.64080733,0.10078464,0.51372552,0.83921570,0.14455490,0.66351521,0.00492427,0.61363220,false,
2,2,dirty_positive/dirty_2_109.jpg,train,dirty_positive,dirty_positive,true_positive,0.92466100,0.75,0.17466100,0.54786760,0.07491081,0.45490196,0.69803923,0.23260489,0.58405304,0.00098537,0.33973694,false,
2,2,dirty_positive/dirty_2_110.jpg,train,dirty_positive,dirty_positive,true_positive,0.90096527,0.75,0.15096527,0.54839456,0.06966038,0.46666667,0.69019610,0.20613739,0.58043003,0.00088766,0.29521179,false,
2,2,dirty_positive/dirty_2_111.jpg,train,dirty_positive,dirty_positive,true_positive,0.98845017,0.75,0.23845017,0.54621363,0.07361519,0.45490196,0.69019610,0.23177102,0.58194768,0.00097974,0.33007812,false,
2,2,dirty_positive/dirty_2_112.jpg,train,dirty_positive,dirty_positive,true_positive,0.96464607,0.75,0.21464607,0.54760700,0.07843203,0.45098040,0.70588237,0.24362907,0.58574224,0.00116062,0.36384583,false,
2,2,dirty_positive/dirty_2_113.jpg,train,dirty_positive,dirty_positive,true_positive,0.92289119,0.75,0.17289119,0.56678754,0.09048223,0.46274510,0.74901962,0.21783036,0.59937370,0.00440652,0.54957581,false,
2,2,dirty_positive/dirty_2_114.jpg,train,dirty_positive,dirty_positive,true_positive,0.76932855,0.75,0.01932855,0.59023774,0.08783240,0.48235294,0.76862746,0.19148847,0.61947197,0.00426039,0.56982422,false,
2,2,dirty_positive/dirty_2_115.jpg,train,dirty_positive,dirty_positive,true_positive,0.93589715,0.75,0.18589715,0.55727011,0.09898844,0.45490196,0.77254903,0.23029423,0.59125364,0.00461874,0.52801514,false,
2,2,dirty_positive/dirty_2_116.jpg,train,dirty_positive,dirty_positive,true_positive,0.93970745,0.75,0.18970745,0.56695366,0.09096371,0.46274510,0.75294119,0.21801430,0.59966707,0.00443802,0.55232239,false,
2,2,dirty_positive/dirty_2_117.jpg,train,dirty_positive,dirty_positive,true_positive,0.97896310,0.75,0.22896310,0.55956781,0.08175021,0.45098040,0.70588237,0.23193307,0.59513336,0.00170252,0.44557190,false,
2,2,dirty_positive/dirty_2_118.jpg,train,dirty_positive,dirty_positive,true_positive,0.95684069,0.75,0.20684069,0.56027061,0.08311573,0.45098040,0.70588237,0.22589315,0.59443915,0.00156267,0.43464661,false,
2,2,dirty_positive/dirty_2_119.jpg,train,dirty_positive,dirty_positive,true_positive,0.99995765,0.75,0.24995765,0.55443656,0.07690649,0.45098040,0.69019610,0.23722140,0.59063166,0.00120360,0.39146423,false,
2,2,dirty_positive/dirty_2_120.jpg,train,dirty_positive,dirty_positive,true_positive,0.98594562,0.75,0.23594562,0.55503905,0.07912567,0.45098040,0.70588237,0.23892477,0.59196442,0.00138664,0.41612244,false,
2,2,dirty_positive/dirty_2_121.jpg,train,dirty_positive,dirty_positive,true_positive,0.90737348,0.75,0.15737348,0.55504340,0.07056526,0.48235294,0.70588237,0.18479729,0.58478093,0.00091154,0.29446411,false,
2,2,dirty_positive/dirty_2_122.jpg,train,dirty_positive,dirty_positive,true_positive,0.91864385,0.75,0.16864385,0.55885160,0.07908349,0.47450981,0.71764708,0.18907794,0.58950388,0.00119915,0.35353088,false,
2,2,dirty_positive/dirty_2_123.jpg,train,dirty_positive,dirty_positive,true_positive,0.91629250,0.75,0.16629250,0.55753762,0.07279088,0.48627451,0.70980394,0.18344057,0.58723319,0.00097790,0.30522156,false,
2,2,dirty_positive/dirty_2_124.jpg,train,dirty_positive,dirty_positive,true_positive,0.84023983,0.75,0.09023983,0.55397534,0.07022818,0.48235294,0.70196080,0.18717730,0.58394712,0.00090601,0.29545593,false,
2,2,dirty_positive/dirty_2_125.jpg,train,dirty_positive,dirty_positive,true_positive,0.91203352,0.75,0.16203352,0.53046322,0.08662495,0.44705883,0.71372551,0.24821228,0.56614214,0.00406143,0.46064758,false,
2,2,dirty_positive/dirty_2_126.jpg,train,dirty_positive,dirty_positive,true_positive,0.90940638,0.75,0.15940638,0.56301498,0.09822184,0.45490196,0.77254903,0.22595108,0.59670448,0.00487860,0.54441833,false,
2,2,dirty_positive/dirty_2_127.jpg,train,dirty_positive,dirty_positive,true_positive,0.92161991,0.75,0.17161991,0.51341856,0.07089635,0.43921569,0.65882355,0.25688800,0.54983556,0.00337052,0.42358398,false,
2,2,dirty_positive/dirty_2_128.jpg,train,dirty_positive,dirty_positive,true_positive,0.91019190,0.75,0.16019190,0.52899194,0.08086293,0.44705883,0.69803923,0.24481314,0.56408691,0.00378033,0.45507812,false,
2,2,dirty_positive/dirty_2_129.jpg,train,dirty_positive,dirty_positive,true_positive,0.80740507,0.75,0.05740507,0.63397348,0.10753088,0.49411765,0.84705883,0.15937135,0.65943670,0.00676924,0.65815735,false,
2,2,dirty_positive/dirty_2_130.jpg,train,dirty_positive,dirty_positive,true_positive,0.96638236,0.75,0.21638236,0.63193619,0.10806587,0.49019608,0.84705883,0.16513488,0.65855706,0.00680491,0.65429688,false,
2,2,dirty_positive/dirty_2_131.jpg,train,dirty_positive,dirty_positive,true_positive,0.86310975,0.75,0.11310975,0.60814428,0.10662541,0.47058824,0.81960785,0.19100870,0.63829809,0.00640574,0.62515259,false,
2,2,dirty_positive/dirty_2_132.jpg,train,dirty_positive,clean_negative,false_negative,0.71486504,0.75,0.03513496,0.65888679,0.10519032,0.52156866,0.86274511,0.12835604,0.68000317,0.00629075,0.65014648,false,
2,2,dirty_positive/dirty_2_133.jpg,train,dirty_positive,dirty_positive,true_positive,0.86108870,0.75,0.11108870,0.59789181,0.10578153,0.47058824,0.81176472,0.19938494,0.62881255,0.00613869,0.61259460,false,
2,2,dirty_positive/dirty_2_134.jpg,train,dirty_positive,dirty_positive,true_positive,0.86411807,0.75,0.11411807,0.59414876,0.10451456,0.47058824,0.80784315,0.20057926,0.62500954,0.00595167,0.60574341,false,
2,2,dirty_positive/dirty_2_135.jpg,train,dirty_positive,dirty_positive,true_positive,0.95193647,0.75,0.20193647,0.58657461,0.09964790,0.47058824,0.79607844,0.20339900,0.61760682,0.00539896,0.59141541,false,
2,2,dirty_positive/dirty_2_136.jpg,train,dirty_positive,dirty_positive,true_positive,0.95020904,0.75,0.20020904,0.62656224,0.11002034,0.48235294,0.84313726,0.17453231,0.65480423,0.00672361,0.64805603,false,
2,2,dirty_positive/dirty_2_137.jpg,train,dirty_positive,dirty_positive,true_positive,0.89886153,0.75,0.14886153,0.56042790,0.07996865,0.48235294,0.72156864,0.18136118,0.59016716,0.00124988,0.35649109,false,
2,2,dirty_positive/dirty_2_138.jpg,train,dirty_positive,dirty_positive,true_positive,0.89846109,0.75,0.14846109,0.56080443,0.08138702,0.48235294,0.72549021,0.18050113,0.59055293,0.00128720,0.36502075,false,
2,2,dirty_positive/dirty_2_139.jpg,train,dirty_positive,dirty_positive,true_positive,0.92214760,0.75,0.17214760,0.55931711,0.07638765,0.48235294,0.71764708,0.18175948,0.58889216,0.00109423,0.33259583,false,
2,2,dirty_positive/dirty_2_140.jpg,train,dirty_positive,dirty_positive,true_positive,0.90724020,0.75,0.15724020,0.55977899,0.07833923,0.48235294,0.71764708,0.18144305,0.58940172,0.00117111,0.34631348,false,
2,2,dirty_positive/dirty_2_141.jpg,train,dirty_positive,dirty_positive,true_positive,0.96868151,0.75,0.21868151,0.54464704,0.07492460,0.44313726,0.68235296,0.24211086,0.58127433,0.00243541,0.46855164,false,
2,2,dirty_positive/dirty_2_142.jpg,train,dirty_positive,dirty_positive,true_positive,0.95248324,0.75,0.20248324,0.54168087,0.07865226,0.43921569,0.68627453,0.23742157,0.57683468,0.00223893,0.45478821,false,
2,2,dirty_positive/dirty_2_143.jpg,train,dirty_positive,dirty_positive,true_positive,0.98816211,0.75,0.23816211,0.55027688,0.07919168,0.44705883,0.69019610,0.23585650,0.58591807,0.00214043,0.46286011,false,
2,2,dirty_positive/dirty_2_144.jpg,train,dirty_positive,dirty_positive,true_positive,0.99996972,0.75,0.24996972,0.54217231,0.07278509,0.44313726,0.67450982,0.24432009,0.57913649,0.00266055,0.47488403,false,
2,2,dirty_positive/dirty_2_145.jpg,train,dirty_positive,dirty_positive,true_positive,0.95912669,0.75,0.20912669,0.50855780,0.06816123,0.43921569,0.64705884,0.26381606,0.54627717,0.00300971,0.38827515,false,
2,2,dirty_positive/dirty_2_146.jpg,train,dirty_positive,dirty_positive,true_positive,0.95775738,0.75,0.20775738,0.51571018,0.07035606,0.43921569,0.65882355,0.25283778,0.55158257,0.00273741,0.40904236,false,
2,2,dirty_positive/dirty_2_147.jpg,train,dirty_positive,dirty_positive,true_positive,0.96590535,0.75,0.21590535,0.50532460,0.06300677,0.43921569,0.62745100,0.26534760,0.54324985,0.00276944,0.37825012,false,
2,2,dirty_positive/dirty_2_148.jpg,train,dirty_positive,dirty_positive,true_positive,0.92674813,0.75,0.17674813,0.52459693,0.08628529,0.44705883,0.71372551,0.26059648,0.56274432,0.00353654,0.41677856,false,
2,2,dirty_positive/dirty_2_149.jpg,train,dirty_positive,clean_negative,false_negative,0.58007303,0.75,0.16992697,0.64726985,0.10666908,0.50588238,0.85490197,0.15073410,0.67214614,0.00692923,0.66944885,false,
2,2,dirty_positive/dirty_2_150.jpg,train,dirty_positive,dirty_positive,true_positive,0.95556701,0.75,0.20556701,0.63643944,0.11439315,0.48627451,0.85882354,0.16348639,0.66347843,0.00691932,0.67677307,false,
2,2,dirty_positive/dirty_2_151.jpg,train,dirty_positive,dirty_positive,true_positive,0.89363073,0.75,0.14363073,0.63273329,0.11479075,0.48235294,0.85490197,0.16775340,0.66034710,0.00681267,0.67076111,false,
2,2,dirty_positive/dirty_2_152.jpg,train,dirty_positive,dirty_positive,true_positive,0.76544778,0.75,0.01544778,0.63548934,0.10729382,0.49803922,0.84705883,0.15886375,0.66103172,0.00686355,0.65917969,false,
2,2,dirty_positive/dirty_2_153.jpg,train,dirty_positive,dirty_positive,true_positive,0.89164728,0.75,0.14164728,0.53937423,0.10071318,0.44705883,0.76862746,0.25630459,0.57785702,0.00355944,0.44625854,false,
2,2,dirty_positive/dirty_2_154.jpg,train,dirty_positive,dirty_positive,true_positive,0.88082869,0.75,0.13082869,0.54922545,0.11013756,0.44313726,0.79215688,0.24151972,0.58596748,0.00394720,0.47216797,false,
2,2,dirty_positive/dirty_2_155.jpg,train,dirty_positive,dirty_positive,true_positive,0.95918697,0.75,0.20918697,0.51710951,0.07866244,0.44313726,0.68235296,0.26512170,0.55579430,0.00327540,0.39669800,false,
2,2,dirty_positive/dirty_2_156.jpg,train,dirty_positive,dirty_positive,true_positive,0.93071665,0.75,0.18071665,0.52686763,0.09548000,0.43921569,0.74509805,0.25954908,0.56568128,0.00327421,0.41459656,false,
2,2,dirty_positive/dirty_2_157.jpg,train,dirty_positive,clean_negative,false_negative,0.73293882,0.75,0.01706118,0.56806505,0.08507355,0.46274510,0.72941178,0.25154024,0.60970575,0.00226662,0.54425049,false,
2,2,dirty_positive/dirty_2_158.jpg,train,dirty_positive,dirty_positive,true_positive,0.95740918,0.75,0.20740918,0.56417799,0.08171552,0.46274510,0.72156864,0.25329125,0.60545361,0.00256822,0.54380798,false,
2,2,dirty_positive/dirty_2_159.jpg,train,dirty_positive,dirty_positive,true_positive,0.75833580,0.75,0.00833580,0.56917703,0.08515608,0.46274510,0.72941178,0.24868053,0.61035204,0.00227628,0.54595947,false,
